#DATA: Variable:/CELL/MEMBRANE:Vm:Value
#SIZE: 5 8000
#LABEL: t	value	avg	min	max
#NOTE: 
#
#----------------------
0.000000000000000e+00	-8.672869110107422e+01	-8.672774505615234e+01	-8.672869110107422e+01	-8.672757720947266e+01	
1.099999994039536e-01	-8.672763061523438e+01	-8.672765350341797e+01	-8.672768402099609e+01	-8.672763061523438e+01	
2.000000029802322e-01	-8.672768402099609e+01	-8.672770690917969e+01	-8.672773742675781e+01	-8.672768402099609e+01	
3.000000119209290e-01	-8.672773742675781e+01	-8.672775268554688e+01	-8.672778320312500e+01	-8.672773742675781e+01	
4.000000059604645e-01	-8.672778320312500e+01	-8.672779846191406e+01	-8.672782897949219e+01	-8.672778320312500e+01	
5.000000000000000e-01	-8.672782897949219e+01	-8.672784423828125e+01	-8.672786712646484e+01	-8.672782897949219e+01	
6.000000238418579e-01	-8.672786712646484e+01	-8.672788238525391e+01	-8.672790527343750e+01	-8.672786712646484e+01	
6.999999880790710e-01	-8.672790527343750e+01	-8.672792053222656e+01	-8.672794342041016e+01	-8.672790527343750e+01	
8.000000119209290e-01	-8.672794342041016e+01	-8.672795867919922e+01	-8.672798156738281e+01	-8.672794342041016e+01	
8.999999761581421e-01	-8.672798156738281e+01	-8.672799682617188e+01	-8.672801208496094e+01	-8.672798156738281e+01	
1.000000000000000e+00	-8.672801208496094e+01	-8.672802734375000e+01	-8.672805023193359e+01	-8.672801208496094e+01	
1.100000023841858e+00	-8.672805023193359e+01	-8.672805786132812e+01	-8.672808074951172e+01	-8.672805023193359e+01	
1.200000047683716e+00	-8.672808074951172e+01	-8.672808837890625e+01	-8.672811126708984e+01	-8.672808074951172e+01	
1.299999952316284e+00	-8.672811126708984e+01	-8.672811889648438e+01	-8.672813415527344e+01	-8.672811126708984e+01	
1.399999976158142e+00	-8.672813415527344e+01	-8.672814941406250e+01	-8.672816467285156e+01	-8.672813415527344e+01	
1.500000000000000e+00	-8.672816467285156e+01	-8.672817230224609e+01	-8.672818756103516e+01	-8.672816467285156e+01	
1.600000023841858e+00	-8.672818756103516e+01	-8.672820281982422e+01	-8.672821044921875e+01	-8.672818756103516e+01	
1.700000047683716e+00	-8.672821044921875e+01	-8.672822570800781e+01	-8.672824096679688e+01	-8.672821044921875e+01	
1.799999952316284e+00	-8.672824096679688e+01	-8.672824859619141e+01	-8.672826385498047e+01	-8.672824096679688e+01	
1.899999976158142e+00	-8.672826385498047e+01	-8.672827148437500e+01	-8.672827911376953e+01	-8.672826385498047e+01	
2.000000000000000e+00	-8.672827911376953e+01	-8.672829437255859e+01	-8.672830200195312e+01	-8.672827911376953e+01	
2.109999895095825e+00	-8.672830200195312e+01	-8.672831726074219e+01	-8.672832489013672e+01	-8.672830200195312e+01	
2.210000038146973e+00	-8.672832489013672e+01	-8.672833251953125e+01	-8.672834777832031e+01	-8.672832489013672e+01	
2.309999942779541e+00	-8.672834777832031e+01	-8.672835540771484e+01	-8.672836303710938e+01	-8.672834777832031e+01	
2.410000085830688e+00	-8.672836303710938e+01	-8.672837066650391e+01	-8.672837829589844e+01	-8.672836303710938e+01	
2.509999990463257e+00	-8.672837829589844e+01	-8.672838592529297e+01	-8.672840118408203e+01	-8.672837829589844e+01	
2.609999895095825e+00	-8.672840118408203e+01	-8.672840881347656e+01	-8.672841644287109e+01	-8.672840118408203e+01	
2.710000038146973e+00	-8.672841644287109e+01	-8.672842407226562e+01	-8.672843170166016e+01	-8.672841644287109e+01	
2.809999942779541e+00	-8.672843170166016e+01	-8.672843933105469e+01	-8.672844696044922e+01	-8.672843170166016e+01	
2.910000085830688e+00	-8.672844696044922e+01	-8.672845458984375e+01	-8.672846221923828e+01	-8.672844696044922e+01	
3.009999990463257e+00	-8.672846221923828e+01	-8.672846984863281e+01	-8.672847747802734e+01	-8.672846221923828e+01	
3.109999895095825e+00	-8.672847747802734e+01	-8.672847747802734e+01	-8.672848510742188e+01	-8.672847747802734e+01	
3.210000038146973e+00	-8.672848510742188e+01	-8.672849273681641e+01	-8.672850036621094e+01	-8.672848510742188e+01	
3.309999942779541e+00	-8.672850036621094e+01	-8.672850799560547e+01	-8.672851562500000e+01	-8.672850036621094e+01	
3.410000085830688e+00	-8.672851562500000e+01	-8.672852325439453e+01	-8.672852325439453e+01	-8.672851562500000e+01	
3.509999990463257e+00	-8.672852325439453e+01	-8.672853088378906e+01	-8.672853851318359e+01	-8.672852325439453e+01	
3.609999895095825e+00	-8.672853851318359e+01	-8.672854614257812e+01	-8.672855377197266e+01	-8.672853851318359e+01	
3.710000038146973e+00	-8.672855377197266e+01	-8.672855377197266e+01	-8.672856140136719e+01	-8.672855377197266e+01	
3.809999942779541e+00	-8.672856140136719e+01	-8.672856903076172e+01	-8.672856903076172e+01	-8.672856140136719e+01	
3.910000085830688e+00	-8.672856903076172e+01	-8.672857666015625e+01	-8.672858428955078e+01	-8.672856903076172e+01	
4.010000228881836e+00	-8.672858428955078e+01	-8.672858428955078e+01	-8.672859191894531e+01	-8.672858428955078e+01	
4.110000133514404e+00	-8.672859191894531e+01	-8.672859954833984e+01	-8.672860717773438e+01	-8.672859191894531e+01	
4.210000038146973e+00	-8.672860717773438e+01	-8.672860717773438e+01	-8.672861480712891e+01	-8.672860717773438e+01	
4.309999942779541e+00	-8.672861480712891e+01	-8.672861480712891e+01	-8.672862243652344e+01	-8.672861480712891e+01	
4.409999847412109e+00	-8.672862243652344e+01	-8.672863006591797e+01	-8.672863006591797e+01	-8.672862243652344e+01	
4.510000228881836e+00	-8.672863006591797e+01	-8.672863769531250e+01	-8.672863769531250e+01	-8.672863006591797e+01	
4.610000133514404e+00	-8.672863769531250e+01	-8.672864532470703e+01	-8.672865295410156e+01	-8.672863769531250e+01	
4.710000038146973e+00	-8.672865295410156e+01	-8.672865295410156e+01	-8.672866058349609e+01	-8.672865295410156e+01	
4.809999942779541e+00	-8.672866058349609e+01	-8.672866058349609e+01	-8.672866821289062e+01	-8.672866058349609e+01	
4.909999847412109e+00	-8.672866821289062e+01	-8.672866821289062e+01	-8.672867584228516e+01	-8.672866821289062e+01	
5.010000228881836e+00	-8.672867584228516e+01	-8.672867584228516e+01	-8.672868347167969e+01	-8.672867584228516e+01	
5.110000133514404e+00	-8.672868347167969e+01	-8.672868347167969e+01	-8.672869110107422e+01	-8.672868347167969e+01	
5.210000038146973e+00	-8.672869110107422e+01	-8.672869110107422e+01	-8.672869873046875e+01	-8.672869110107422e+01	
5.309999942779541e+00	-8.672869873046875e+01	-8.672869873046875e+01	-8.672870635986328e+01	-8.672869873046875e+01	
5.409999847412109e+00	-8.672870635986328e+01	-8.672870635986328e+01	-8.672871398925781e+01	-8.672870635986328e+01	
5.510000228881836e+00	-8.672871398925781e+01	-8.672871398925781e+01	-8.672872161865234e+01	-8.672871398925781e+01	
5.610000133514404e+00	-8.672872161865234e+01	-8.672872161865234e+01	-8.672872924804688e+01	-8.672872161865234e+01	
5.710000038146973e+00	-8.672872924804688e+01	-8.672872924804688e+01	-8.672873687744141e+01	-8.672872924804688e+01	
5.809999942779541e+00	-8.672873687744141e+01	-8.672873687744141e+01	-8.672874450683594e+01	-8.672873687744141e+01	
5.909999847412109e+00	-8.672874450683594e+01	-8.672874450683594e+01	-8.672874450683594e+01	-8.672874450683594e+01	
6.010000228881836e+00	-8.672874450683594e+01	-8.672875213623047e+01	-8.672875213623047e+01	-8.672874450683594e+01	
6.110000133514404e+00	-8.672875213623047e+01	-8.672875976562500e+01	-8.672875976562500e+01	-8.672875213623047e+01	
6.210000038146973e+00	-8.672875976562500e+01	-8.672876739501953e+01	-8.672876739501953e+01	-8.672875976562500e+01	
6.309999942779541e+00	-8.672876739501953e+01	-8.672876739501953e+01	-8.672877502441406e+01	-8.672876739501953e+01	
6.409999847412109e+00	-8.672877502441406e+01	-8.672877502441406e+01	-8.672878265380859e+01	-8.672877502441406e+01	
6.510000228881836e+00	-8.672878265380859e+01	-8.672878265380859e+01	-8.672878265380859e+01	-8.672878265380859e+01	
6.610000133514404e+00	-8.672878265380859e+01	-8.672879028320312e+01	-8.672879028320312e+01	-8.672878265380859e+01	
6.710000038146973e+00	-8.672879028320312e+01	-8.672879791259766e+01	-8.672879791259766e+01	-8.672879028320312e+01	
