#DATA: Variable:/CELL/MEMBRANE:Vm:Value
#SIZE: 5 8000
#LABEL: t	value	avg	min	max
#NOTE: 
#
#----------------------
0.000000000000000e+00	-8.672869110107422e+01	-8.672773742675781e+01	-8.672869110107422e+01	-8.672757720947266e+01	
1.099999994039536e-01	-8.672759246826172e+01	-8.672760009765625e+01	-8.672761535644531e+01	-8.672759246826172e+01	
2.000000029802322e-01	-8.672761535644531e+01	-8.672762298583984e+01	-8.672763061523438e+01	-8.672761535644531e+01	
3.000000119209290e-01	-8.672763061523438e+01	-8.672763061523438e+01	-8.672763824462891e+01	-8.672763061523438e+01	
4.000000059604645e-01	-8.672763824462891e+01	-8.672764587402344e+01	-8.672765350341797e+01	-8.672763824462891e+01	
5.000000000000000e-01	-8.672765350341797e+01	-8.672766113281250e+01	-8.672766113281250e+01	-8.672765350341797e+01	
6.000000238418579e-01	-8.672766113281250e+01	-8.672766876220703e+01	-8.672767639160156e+01	-8.672766113281250e+01	
6.999999880790710e-01	-8.672767639160156e+01	-8.672767639160156e+01	-8.672768402099609e+01	-8.672767639160156e+01	
8.000000119209290e-01	-8.672768402099609e+01	-8.672769165039062e+01	-8.672769927978516e+01	-8.672768402099609e+01	
8.999999761581421e-01	-8.672769927978516e+01	-8.672769927978516e+01	-8.672770690917969e+01	-8.672769927978516e+01	
1.000000000000000e+00	-8.672770690917969e+01	-8.672770690917969e+01	-8.672771453857422e+01	-8.672770690917969e+01	
1.100000023841858e+00	-8.672771453857422e+01	-8.672772216796875e+01	-8.672772216796875e+01	-8.672771453857422e+01	
1.200000047683716e+00	-8.672772216796875e+01	-8.672772979736328e+01	-8.672773742675781e+01	-8.672772216796875e+01	
1.299999952316284e+00	-8.672773742675781e+01	-8.672773742675781e+01	-8.672774505615234e+01	-8.672773742675781e+01	
1.399999976158142e+00	-8.672774505615234e+01	-8.672774505615234e+01	-8.672775268554688e+01	-8.672774505615234e+01	
1.500000000000000e+00	-8.672775268554688e+01	-8.672775268554688e+01	-8.672776031494141e+01	-8.672775268554688e+01	
1.600000023841858e+00	-8.672776031494141e+01	-8.672776794433594e+01	-8.672776794433594e+01	-8.672776031494141e+01	
1.700000047683716e+00	-8.672776794433594e+01	-8.672777557373047e+01	-8.672777557373047e+01	-8.672776794433594e+01	
1.799999952316284e+00	-8.672777557373047e+01	-8.672778320312500e+01	-8.672778320312500e+01	-8.672777557373047e+01	
1.899999976158142e+00	-8.672778320312500e+01	-8.672779083251953e+01	-8.672779083251953e+01	-8.672778320312500e+01	
2.000000000000000e+00	-8.672779083251953e+01	-8.672779846191406e+01	-8.672780609130859e+01	-8.672779083251953e+01	
2.109999895095825e+00	-8.672780609130859e+01	-8.672780609130859e+01	-8.672781372070312e+01	-8.672780609130859e+01	
2.210000038146973e+00	-8.672781372070312e+01	-8.672781372070312e+01	-8.672782135009766e+01	-8.672781372070312e+01	
2.309999942779541e+00	-8.672782135009766e+01	-8.672782135009766e+01	-8.672782897949219e+01	-8.672782135009766e+01	
2.410000085830688e+00	-8.672782897949219e+01	-8.672782897949219e+01	-8.672782897949219e+01	-8.672782897949219e+01	
2.509999990463257e+00	-8.672782897949219e+01	-8.672783660888672e+01	-8.672783660888672e+01	-8.672782897949219e+01	
2.609999895095825e+00	-8.672783660888672e+01	-8.672784423828125e+01	-8.672784423828125e+01	-8.672783660888672e+01	
2.710000038146973e+00	-8.672784423828125e+01	-8.672785186767578e+01	-8.672785186767578e+01	-8.672784423828125e+01	
2.809999942779541e+00	-8.672785186767578e+01	-8.672785949707031e+01	-8.672785949707031e+01	-8.672785186767578e+01	
2.910000085830688e+00	-8.672785949707031e+01	-8.672786712646484e+01	-8.672786712646484e+01	-8.672785949707031e+01	
3.009999990463257e+00	-8.672786712646484e+01	-8.672787475585938e+01	-8.672787475585938e+01	-8.672786712646484e+01	
3.109999895095825e+00	-8.672787475585938e+01	-8.672787475585938e+01	-8.672788238525391e+01	-8.672787475585938e+01	
3.210000038146973e+00	-8.672788238525391e+01	-8.672788238525391e+01	-8.672789001464844e+01	-8.672788238525391e+01	
3.309999942779541e+00	-8.672789001464844e+01	-8.672789001464844e+01	-8.672789764404297e+01	-8.672789001464844e+01	
3.410000085830688e+00	-8.672789764404297e+01	-8.672789764404297e+01	-8.672789764404297e+01	-8.672789764404297e+01	
3.509999990463257e+00	-8.672789764404297e+01	-8.672790527343750e+01	-8.672790527343750e+01	-8.672789764404297e+01	
3.609999895095825e+00	-8.672790527343750e+01	-8.672791290283203e+01	-8.672791290283203e+01	-8.672790527343750e+01	
3.710000038146973e+00	-8.672791290283203e+01	-8.672791290283203e+01	-8.672792053222656e+01	-8.672791290283203e+01	
3.809999942779541e+00	-8.672792053222656e+01	-8.672792053222656e+01	-8.672792816162109e+01	-8.672792053222656e+01	
3.910000085830688e+00	-8.672792816162109e+01	-8.672792816162109e+01	-8.672793579101562e+01	-8.672792816162109e+01	
4.010000228881836e+00	-8.672793579101562e+01	-8.672793579101562e+01	-8.672793579101562e+01	-8.672793579101562e+01	
4.110000133514404e+00	-8.672793579101562e+01	-8.672794342041016e+01	-8.672794342041016e+01	-8.672793579101562e+01	
4.210000038146973e+00	-8.672794342041016e+01	-8.672795104980469e+01	-8.672795104980469e+01	-8.672794342041016e+01	
4.309999942779541e+00	-8.672795104980469e+01	-8.672795104980469e+01	-8.672795867919922e+01	-8.672795104980469e+01	
4.409999847412109e+00	-8.672795867919922e+01	-8.672795867919922e+01	-8.672795867919922e+01	-8.672795867919922e+01	
4.510000228881836e+00	-8.672795867919922e+01	-8.672796630859375e+01	-8.672796630859375e+01	-8.672795867919922e+01	
4.610000133514404e+00	-8.672796630859375e+01	-8.672797393798828e+01	-8.672797393798828e+01	-8.672796630859375e+01	
4.710000038146973e+00	-8.672797393798828e+01	-8.672797393798828e+01	-8.672798156738281e+01	-8.672797393798828e+01	
4.809999942779541e+00	-8.672798156738281e+01	-8.672798156738281e+01	-8.672798156738281e+01	-8.672798156738281e+01	
4.909999847412109e+00	-8.672798156738281e+01	-8.672798919677734e+01	-8.672798919677734e+01	-8.672798156738281e+01	
5.010000228881836e+00	-8.672798919677734e+01	-8.672799682617188e+01	-8.672799682617188e+01	-8.672798919677734e+01	
5.110000133514404e+00	-8.672799682617188e+01	-8.672799682617188e+01	-8.672800445556641e+01	-8.672799682617188e+01	
5.210000038146973e+00	-8.672800445556641e+01	-8.672800445556641e+01	-8.672800445556641e+01	-8.672800445556641e+01	
